balls,frames,seed,steps,gt_error,rollout_h1,rollout_h5,rollout_paper_h1,rollout_paper_h5,invalid_frame_rate,invalid_frame_rate_strict,any_invalid,gt_success_fraction,local_success_fraction
1,25,1,4,0.026205469412782408,0.0196345227364785,0.031672822659424255,0.026976340223119823,0.0871745652156649,4.8828125e-05,0.004150390625,0.0009765625,0.9990234375,0.05078125
1,25,1,8,0.02163692386284032,0.013388036768057292,0.022242051472932806,0.018320421904950604,0.06361134704598424,0.0,0.003369140625,0.0,0.998046875,0.5361328125
1,25,1,16,0.021186273325506336,0.009448635510308483,0.016892900444016416,0.012845641933103724,0.04879031787315663,0.00014648437500000002,0.003515625,0.0029296875,0.998046875,0.84375
1,25,1,32,0.02232959440952053,0.007115274900404627,0.014502821645757318,0.009428320684359469,0.039729811779676605,0.00014648437500000002,0.004296875,0.0029296875,0.998046875,0.890625
1,25,1,64,0.023917302250847948,0.005975744532951019,0.014117872442532285,0.007578418002804494,0.035044677294197774,0.00029296875000000004,0.004345703125,0.005859375,0.998046875,0.900390625
1,25,1,128,0.025397586462526933,0.005587339120390156,0.014731857852045508,0.006762865135872719,0.0333366852152729,0.00029296875000000004,0.004833984374999999,0.005859375,0.9970703125,0.904296875
1,41,1,1,0.07559078445529459,0.06439533203974224,0.10516282384053585,0.0879638138238435,0.27301458170973364,0.0021158854166666665,0.011257595486111112,0.0712890625,0.9033203125,0.0
1,41,1,2,0.04044016201230312,0.030453279360501857,0.054691461778531486,0.04055740251564059,0.13235719198385182,0.0002712673611111111,0.006971571180555556,0.009765625,0.99609375,0.0
1,41,1,4,0.031777630700938225,0.019556922474400065,0.03394692205772363,0.026938941662893297,0.09009503605840323,0.00013563368055555556,0.0038519965277777775,0.0048828125,1.0,0.001953125
1,41,1,8,0.031179663157361058,0.013825289361652712,0.02451809108258827,0.019018155297246597,0.06591350235735796,2.712673611111111e-05,0.0030924479166666665,0.0009765625,0.9990234375,0.18359375
1,41,1,16,0.032524565603007205,0.009480584180854828,0.01781229214056545,0.012875609089177533,0.046945819123903686,8.138020833333333e-05,0.003255208333333333,0.0029296875,0.9990234375,0.8203125
1,41,1,32,0.034468871209290014,0.006796843098744296,0.014558268788798897,0.009029676685944985,0.03506931380385241,8.138020833333333e-05,0.0028754340277777775,0.0029296875,0.994140625,0.9130859375
1,41,1,64,0.03620557355801893,0.005611611423095669,0.014001490470177453,0.007136204419948843,0.02926174150290895,0.00013563368055555556,0.003255208333333333,0.0048828125,0.9912109375,0.9296875
1,41,1,128,0.03762944154328829,0.0052494660698599194,0.014688107048027255,0.006379838374310628,0.027255617245929183,0.00021701388888888888,0.003390842013888889,0.0078125,0.9912109375,0.9306640625
1,49,1,16,0.037099011432037574,0.009561297383600486,0.01791547673529257,0.013250172420857156,0.047711352610217354,4.438920454545455e-05,0.003440163352272727,0.001953125,0.9931640625,0.765625
1,49,1,32,0.03901503669490776,0.0068800425611894485,0.014203862243753182,0.009327331260970129,0.03503828288487912,8.87784090909091e-05,0.003773082386363636,0.00390625,0.9892578125,0.9140625
1,49,1,64,0.040740275246497835,0.005511507708687154,0.013233766777496662,0.007189792860166843,0.0281426360746088,0.00013316761363636363,0.004150390625,0.005859375,0.98828125,0.9306640625
1,49,1,128,0.04204981535181703,0.0050640617790497725,0.013793507452056914,0.006268929765471578,0.025500368981278405,0.00011097301136363637,0.004350142045454546,0.0048828125,0.9873046875,0.9375
1,49,1,1,0.0774947052824389,0.06850905894874346,0.10974213487277762,0.09434371533648299,0.29956782589332454,0.003284801136363636,0.013649680397727272,0.13671875,0.9072265625,0.0
1,49,1,2,0.04111554130216456,0.030888596094275377,0.05616533740807257,0.04128709173404002,0.1364768755044125,0.0005992542613636364,0.007035688920454546,0.0263671875,0.9951171875,0.0
