frames,seed,method,frechet_pos,sw2_pos,frechet_pos_pca8,frechet_pos_pca16,frechet_pos_pca32,frechet_pos_pca64,frechet_pos_pca128,frechet_vel,sw2_vel,frechet_vel_pca8,frechet_vel_pca16,frechet_vel_pca32,frechet_vel_pca64,frechet_vel_pca128,frechet_both,sw2_both,frechet_both_pca8,frechet_both_pca16,frechet_both_pca32,frechet_both_pca64,frechet_both_pca128,c2st_cnn,c2st_gbm,c2st_linear
41,1,rollout5_s1,3.3676697084993514,0.06433756370139204,0.7172915093641382,1.3804779143555594,2.6845151567796686,3.2602301323116767,3.3522484446201433,6.529890328268491,0.19770083515719455,1.3567672787054217,1.858942388702895,3.280669598220661,4.445989469378708,5.454609389076899,7.687707519450973,0.1106469621524108,0.6912791395270751,1.4910973092728321,3.578233777537652,5.524381868208819,6.594603880899196,0.9419459939002991,0.9670670391061453,0.49833954065797637
41,2,rollout5_s1,3.341914408275209,0.06452243673403393,0.6832035155730202,1.3912001486620758,2.6528667708622056,3.232195544132428,3.3264368171668637,6.540086753328307,0.19688095275435205,1.3364894823401927,1.7775336015250676,3.2301265627376488,4.4251682991291945,5.447325039256672,7.677637003423868,0.11284739618399646,0.6612952911922967,1.521902755668017,3.5060445316877757,5.475521788661738,6.5686641953454465,0.9291030406951905,0.9559093730602111,0.5228553693358162
41,0,oracle_s1,2.1384106628786284,0.05979197358372927,0.690278273349001,1.1547875619657388,1.6751541029719828,2.0309893878681633,2.1155561402547662,4.461742060038307,0.06179106124343527,0.5207572113082826,0.8329812593851769,1.3535065788378136,2.1619511568076217,3.0632825587957857,5.398370316502377,0.061492406093911295,0.6918564380854244,1.2247841714708074,2.0868941430784362,3.149061686763838,4.05095588939108,0.5039106130599975,0.4922098075729361,0.5005493482309125
41,1,oracle_s1,2.1392179603763317,0.06037415613776356,0.6808658746684296,1.1549477833654527,1.678297463654663,2.032331255949688,2.116466928387069,4.468711322901692,0.061891301411740145,0.5216286061005633,0.8347996197080256,1.354764561798876,2.1616846700288277,3.063990100685549,5.405582235177829,0.06006366756102646,0.6813302696598683,1.2229960159296065,2.092431176180661,3.1532950509651143,4.052484657389289,0.4983240246772766,0.505586592178771,0.4988826815642458
41,2,oracle_s1,2.1360412315585684,0.05951710661075773,0.6801993308137195,1.1500693923049314,1.6721205613904688,2.0283164821982314,2.113061704143139,4.468749351432107,0.06279741414345894,0.5228315642958338,0.8312608157300391,1.3508948632538187,2.163254551108566,3.0661365991794995,5.4041739145162,0.06096133029995977,0.680699318446006,1.2173876728547088,2.08400950375932,3.1491850362701213,4.052592188031893,0.503904402256012,0.49217566728739914,0.5033395406579764
41,0,block4,2.1730164760007793,0.05850056756526432,0.7256855437083776,1.177770132762239,1.711838032932629,2.070281657201821,2.1501539693790854,4.4822308942843305,0.06174799117087455,0.4825414687774412,0.8788846429319631,1.344766945278712,2.2009207662203982,3.0890663248418386,5.423147077905086,0.060447732728866346,0.7446447805242316,1.3196899258629724,2.098198695509024,3.210182376408044,4.082251116819518,0.5100465595722199,0.49945065176908754,0.5105803848541279
41,1,block4,2.1080938553744257,0.057327899747808386,0.6313974439915736,1.0527533274152032,1.6292491460342315,2.000316543378461,2.0849842847674234,4.467922995916975,0.05982029993322267,0.4551333890510635,0.8213882036584628,1.3477508954645463,2.2002976802312175,3.0764408740640445,5.410629597508446,0.059019819149100025,0.6270828018110874,1.1834604712922152,2.0678956857862207,3.1879252945120555,4.071259019882775,0.48996585607528687,0.5055741775294849,0.4804283054003724
41,2,block4,2.194980771269152,0.062331130123926645,0.7254180624828818,1.1597514206671524,1.7515816204811454,2.0949261458886568,2.172926107832059,4.4562312049303054,0.0628131402643862,0.5017691683574598,0.817436666652957,1.3812061413717736,2.1525904246280683,3.0531260981604262,5.43098448602836,0.06285526311919738,0.6924345269189567,1.267569140555741,2.222152670308675,3.237278032312907,4.092846426942391,0.4927001893520355,0.5133860955927995,0.4894320297951583
49,0,truth,2.553312463666039,0.05847715057911637,0.749377618854885,1.2230327910284065,1.8230833126401653,2.355162415872334,2.509782199798809,5.45593464333052,0.06298040882247215,0.521318642663796,0.7652838027577391,1.3680515092991492,2.32741753789894,3.4228641491641136,6.53866131690676,0.06149983196625611,0.7569343387156557,1.333597382788114,2.1874740179063994,3.4517877189635033,4.618458899451633,0.49665271639823916,0.5111638474346805,0.5184295295747031
49,1,truth,2.553312463666039,0.05794161918018992,0.749377618854885,1.2230327910284065,1.8230833126401653,2.355162415872334,2.509782199798809,5.45593464333052,0.06414436522454219,0.521318642663796,0.7652838027577391,1.3680515092991492,2.32741753789894,3.4228641491641136,6.53866131690676,0.06111901184721437,0.7569343387156557,1.333597382788114,2.1874740179063994,3.4517877189635033,4.618458899451633,0.5279205203056335,0.511148285896578,0.5111513982041985
